objid,sample,asset_id
587724650327441416,original,3240
587724650327441446,original,3241
587724650327441604,original,3242
587724650327441639,original,3243
587724650327507154,original,3244
587724650327572678,original,3245
587724650327769091,original,3246
587724650327900270,original,3247
587724650328227856,original,3248
587724650328227959,original,3249
587724650328227984,original,3250
587724650328293582,original,3251
587724650328359026,original,3252
587724650328359115,original,3253
587724650328424633,original,3254
587724650328490091,original,3255
587724650328490153,original,3256
587724650328621219,original,3257
587724650328948786,original,3258
587724650328948813,original,3259
587724650328948815,original,3260
587724650328948816,original,3261
587724650328948817,original,3262
587724650328948850,original,3263
587724650328948898,original,3264
587724650328948902,original,3265
587724650328948906,original,3266
587724650328948911,original,3267
587724650328948968,original,3268
587724650329014305,original,3269
587724650329014315,original,3270
587724650329014338,original,3271
587724650329014488,original,3272
587724650329014581,original,3273
587724650329079928,original,3274
587724650329079961,original,3275
587724650329079985,original,3276
587724650329079998,original,3277
587724650329145388,original,3278
587724650329145398,original,3279
587724650329145399,original,3280
587724650329145436,original,3281
587724650329145472,original,3282
587724650329145482,original,3283
587724650329145557,original,3284
587724650329145572,original,3285
587724650329145594,original,3286
587724650329145595,original,3287
587724650329210973,original,3288
587724650329276573,original,3289
587724650329407501,original,3290
587724650329407595,original,3291
587724650329473086,original,3292
587724650329473136,original,3293
587724650329473173,original,3294
587724650329604305,original,3295
587724650329669788,original,3296
587724650329669797,original,3297
587724650329931810,original,3298
587724650329997405,original,3299
587724650329997432,original,3300
587724650330063052,original,3301
587724650330063070,original,3302
587724650330063130,original,3303
587724650330128508,original,3304
587724650330193960,original,3305
587724650330194066,original,3306
587724650330325093,original,3307
587724650330652758,original,3308
587724650330652781,original,3309
587724650330718278,original,3310
587724650330718338,original,3311
587724650330849374,original,3312
587724650330980536,original,3313
587724650331045959,original,3314
587724650331046037,original,3315
587724650331111441,original,3316
587724650331111443,original,3317
587724650331242585,original,3318
587724650331242619,original,3319
587724650331242622,original,3320
587724650331504840,original,3321
587724650331504858,original,3322
587724650331570237,original,3323
587724650331570355,original,3324
587724650331570377,original,3325
587724650331701276,original,3326
587724650332094618,original,3327
587724650332160038,original,3328
587724650332160163,original,3329
587724650332291269,original,3330
587724650332356744,original,3331
587724650332356780,original,3332
587724650332356822,original,3333
587724650332422298,original,3334
587724650332422300,original,3335
587724650332487718,original,3336
587724650332684332,original,3337
587724650332684373,original,3338
587724650332880925,original,3339
587724650332881027,original,3340
587724650333339740,original,3341
587724650333536363,original,3342
587724650333798499,original,3343
587724650333798528,original,3344
587724650333929610,original,3345
587724650334060683,original,3346
587724650334126155,original,3347
587724650334126209,original,3348
587724650334322721,original,3349
587724650334519320,original,3350
587724650334519455,original,3351
587724650334519496,original,3352
587724650334519507,original,3353
587724650334716011,original,3354
587724650334847165,original,3355
587724650334847176,original,3356
587724650334912661,original,3357
587724650334912679,original,3358
587724650335109245,original,3359
587724650335305890,original,3360
587724650335305906,original,3361
587724650335371406,original,3362
587724650335437001,original,3363
587724650335502367,original,3364
587724650335502453,original,3365
587724650335502513,original,3366
587724650335567964,original,3367
587724650335568060,original,3368
587724650335568080,original,3369
587724650335568084,original,3370
587724650335633516,original,3371
587724650335633529,original,3372
587724650335633543,original,3373
587724650335698981,original,3374
587724650335699140,original,3375
587724650335764572,original,3376
587724650335764615,original,3377
587724650335830165,original,3378
587724650335895630,original,3379
587724650335895667,original,3380
587724650335961182,original,3381
587724650335961275,original,3382
587724650335961324,original,3383
587724650336026666,original,3384
587724650336026750,original,3385
587724650336026766,original,3386
587724650336026795,original,3387
587724650336026832,original,3388
587724650336026834,original,3389
587724650336026835,original,3390
587724650336026836,original,3391
587724650336026874,original,3392
587724650336092284,original,3393
587724650336092325,original,3394
587724650336092331,original,3395
587724650336092335,original,3396
587724650336092348,original,3397
587724650336157721,original,3398
587724650336157732,original,3399
587724650336157848,original,3400
587724650336157850,original,3401
587724650336157855,original,3402
587724650336157856,original,3403
587724650336157857,original,3404
587724650336157868,original,3405
587724650336157878,original,3406
587724650336157887,original,3407
587724650336157901,original,3408
587724650336157933,original,3409
587724650336157936,original,3410
587724650336223359,original,3411
587724650336223395,original,3412
587724650336223430,original,3413
587724650336288845,original,3414
587724650336288985,original,3415
587724650336288987,original,3416
587724650336419936,original,3417
587724650336419958,original,3418
587724650336419980,original,3419
587724650336419991,original,3420
587724650336485512,original,3421
587724650336485534,original,3422
587724650336551026,original,3423
587724650336616740,original,3424
587724650336682101,original,3425
587724650336747681,original,3426
587724650336878781,original,3427
587724650336878782,original,3428
587724650336878783,original,3429
587724650337009753,original,3430
587724650337009768,original,3431
587724650337075280,original,3432
587724650337075339,original,3433
587724650337140809,original,3434
587724650337140861,original,3435
587724650337206412,original,3436
587724650337206415,original,3437
587724650337206425,original,3438
587724650337206438,original,3439
587724650337206454,original,3440
587724650337206455,original,3441
587724650337206457,original,3442
587724650337206466,original,3443
587724650337206484,original,3444
587724650337206512,original,3445
587724650337206551,original,3446
587724650337206566,original,3447
587724650337206581,original,3448
587724650337206607,original,3449
587724650337271895,original,3450
587724650337271943,original,3451
587724650337271948,original,3452
587724650337271951,original,3453
587724650337271960,original,3454
587724650337271985,original,3455
587724650337403059,original,3456
587724650337403069,original,3457
587724650337403106,original,3458
587724650337403121,original,3459
587724650337468511,original,3460
587724650337599621,original,3461
587724650337665154,original,3462
587724650337665156,original,3463
587724650337992847,original,3464
587724650338058250,original,3465
587724650338123888,original,3466
587724650338254935,original,3467
587724650338254941,original,3468
587724650338254979,original,3469
587724650338320494,original,3470
587724650338320552,original,3471
587724650338386031,original,3472
587724650338386032,original,3473
587724650338386054,original,3474
587724650338386059,original,3475
587724650338386062,original,3476
587724650338386116,original,3477
587724650338451543,original,3478
587724650338582708,original,3479
587724650338648202,original,3480
587724650338713741,original,3481
587724650338910396,original,3482
587724650339041483,original,3483
587724650339238096,original,3484
587724650339303625,original,3485
587724650339369164,original,3486
587724650339434651,original,3487
587724650339631272,original,3488
587724650339696757,original,3489
587724650339696818,original,3490
587724650339827720,original,3491
587724650339827847,original,3492
587724650339827859,original,3493
587724650339827885,original,3494
587724650339827902,original,3495
587724650339827905,original,3496
587724650339893270,original,3497
587724650339893423,original,3498
587724650339958897,original,3499
587724650595221654,original,3500
587724650857627814,original,3501
587724650857693301,original,3502
587724650857889978,original,3503
587724650857955509,original,3504
587724650858545203,original,3505
587724650858741873,original,3506
587724650859069509,original,3507
587724650859069618,original,3508
587724650859200639,original,3509
587724650859528400,original,3510
587724650859528416,original,3511
587724650859528438,original,3512
587724650859528441,original,3513
587724650859724962,original,3514
587724650860052600,original,3515
587724650860183705,original,3516
587724650860249113,original,3517
587724650860249296,original,3518
587724650860445825,original,3519
587724650860445871,original,3520
587724650860708047,original,3521
587724650860839100,original,3522
587724650861101165,original,3523
587724650863853747,original,3524
587724650863984770,original,3525
587724650863984795,original,3526
587724650863984799,original,3527
587724650863984824,original,3528
587724650864050209,original,3529
587724650864050339,original,3530
587724650864115795,original,3531
587724650864115861,original,3532
587724650864181415,original,3533
587724650864312490,original,3534
587724650864377991,original,3535
587724650864378031,original,3536
587724650864574523,original,3537
587724650864574562,original,3538
587724650864574624,original,3539
587724650864574666,original,3540
587724650864640012,original,3541
587724650864705575,original,3542
587724650864771253,original,3543
587724650864836709,original,3544
587724650864967837,original,3545
587724650865098820,original,3546
587724650865229919,original,3547
587724650865361032,original,3548
587724650865426625,original,3549
587724650865492086,original,3550
587724650865492118,original,3551
587724650865557592,original,3552
587724650865557656,original,3553
587724650865557683,original,3554
587724650865623096,original,3555
587724650865885331,original,3556
587724650865950878,original,3557
587724650866016390,original,3558
587724650866081949,original,3559
587724650866147471,original,3560
587724650866213020,original,3561
587724650866213071,original,3562
587724650866278574,original,3563
587724650866409530,original,3564
587724650866475153,original,3565
587724650866475190,original,3566
587724650866475191,original,3567
587724650866475205,original,3568
587724650866475243,original,3569
587724650866606143,original,3570
587724650866606257,original,3571
587724650866868247,original,3572
587724650867065018,original,3573
587724650867065080,original,3574
587724650867130377,original,3575
587724650867130440,original,3576
587724650867130595,original,3577
587724650867130596,original,3578
587724650867196009,original,3579
587724650867196037,original,3580
587724650867261621,original,3581
587724650867261636,original,3582
587724650867327051,original,3583
587724650867392655,original,3584
587724650867392667,original,3585
587724650867458138,original,3586
587724650867523655,original,3587
587724650867523722,original,3588
587724650867523734,original,3589
587724650867523735,original,3590
587724650867523794,original,3591
587724650867589247,original,3592
587724650867589261,original,3593
587724650867654665,original,3594
587724650867785766,original,3595
587724650867785828,original,3596
587724650867851406,original,3597
587724650867916927,original,3598
587724650868047948,original,3599
587724650868047975,original,3600
587724650868113470,original,3601
587724650868244696,original,3602
587724650868441182,original,3603
587724650868506824,original,3604
587724650868572272,original,3605
587724650868637852,original,3606
587724650868768886,original,3607
587724650868768942,original,3608
587724650868834464,original,3609
587724650869096563,original,3610
587724650869096660,original,3611
587724650869227534,original,3612
587724650869358703,original,3613
587724650869358708,original,3614
587724650869686431,original,3615
587724650869751909,original,3616
587724650869948517,original,3617
587724650869948596,original,3618
587724650870210748,original,3619
587724650870538306,original,3620
587724650870538389,original,3621
587724650870603822,original,3622
587724650870865934,original,3623
587724650870931646,original,3624
587724650870997111,original,3625
587724650870997173,original,3626
587724650870997187,original,3627
587724650871062646,original,3628
587724650871062708,original,3629
587724650871193706,original,3630
587724650871259275,original,3631
587724650871324779,original,3632
587724650871390354,original,3633
587724650871455843,original,3634
587724650871783487,original,3635
587724650871783568,original,3636
587724650871783726,original,3637
587724650871849038,original,3638
587724650871849078,original,3639
587724650872111259,original,3640
587724650872111260,original,3641
587724650872307831,original,3642
587724650872307861,original,3643
587724650872373387,original,3644
587724650872504457,original,3645
587724650872569971,original,3646
587724650872569983,original,3647
587724650872766576,original,3648
587724650872766592,original,3649
587724650872897706,original,3650
587724650872897707,original,3651
587724650872963167,original,3652
587724650872963218,original,3653
587724650873028624,original,3654
587724650873028716,original,3655
587724650873028720,original,3656
587724650873028738,original,3657
587724650873094280,original,3658
587724650873094310,original,3659
587724650873159878,original,3660
587724650873487483,original,3661
587724650873487498,original,3662
587724650873552987,original,3663
587724650873553031,original,3664
587724650873553075,original,3665
587724650873618592,original,3666
587724650873749540,original,3667
587724650873749657,original,3668
587724650873749659,original,3669
587724650873815115,original,3670
587724650873880680,original,3671
587724650873946194,original,3672
587724650873946222,original,3673
587724650874011822,original,3674
587724650874142877,original,3675
587724650874208434,original,3676
587724650874339426,original,3677
587724650874339478,original,3678
587724650874470561,original,3679
587724650874667117,original,3680
587724650874732589,original,3681
587724650874798183,original,3682
587724650874929209,original,3683
587724650874994827,original,3684
587724650875060344,original,3685
587724650875125899,original,3686
587724650875125930,original,3687
587724650875125936,original,3688
587724650875125954,original,3689
587724650875125969,original,3690
587724650875322575,original,3691
587724650875388004,original,3692
587724650875388036,original,3693
587724650875388075,original,3694
587724650875453480,original,3695
587724650875453482,original,3696
587724650875453546,original,3697
587724650875519112,original,3698
587724650875584593,original,3699
587724650875584611,original,3700
587724650875650163,original,3701
587724650875650164,original,3702
587724650875846805,original,3703
587724650875846818,original,3704
587724650875912202,original,3705
587724650875912355,original,3706
587724650876108959,original,3707
587724650876108985,original,3708
587724650876174378,original,3709
587724650876174529,original,3710
587724650876305492,original,3711
587724650876305541,original,3712
587724650876305549,original,3713
587724650876305550,original,3714
587724650876305579,original,3715
587724650876305595,original,3716
587724650876371130,original,3717
587724650876436581,original,3718
587724650876502133,original,3719
587724650876502145,original,3720
587724650876502184,original,3721
587724650876502185,original,3722
587724650876502219,original,3723
587724650876567660,original,3724
587724650876567670,original,3725
587724650876633210,original,3726
587724650876633240,original,3727
587724650876764322,original,3728
587724651132092588,original,3729
587724651132092604,original,3730
587725039014314099,original,3731
587725039014314103,original,3732
587725039014379535,original,3733
587725039014510724,original,3734
587725039014510729,original,3735
587725039014510737,original,3736
587725039014576202,original,3737
587725039014576296,original,3738
587725039014641683,original,3739
587725039014641740,original,3740
587725039014641773,original,3741
587725039014641776,original,3742
587725039014707299,original,3743
587725039014707336,original,3744
587725039014838439,original,3745
587725039014903872,original,3746
587725039015100491,original,3747
587725039015231655,original,3748
587725039015297178,original,3749
587725039015297179,original,3750
587725039015362714,original,3751
587725039015559260,original,3752
587725039015559265,original,3753
587725039015559290,original,3754
587725039015624862,original,3755
587725039015624884,original,3756
587725039015821425,original,3757
587725039015821452,original,3758
587725039015886954,original,3759
587725039015886993,original,3760
587725039015886996,original,3761
587725039015952497,original,3762
587725039015952519,original,3763
587725039015952536,original,3764
587725039015952541,original,3765
587725039015952542,original,3766
587725039016017950,original,3767
587725039016017969,original,3768
587725039016017972,original,3769
587725039016018011,original,3770
587725039016018024,original,3771
587725039016018027,original,3772
587725039016083561,original,3773
587725039016149085,original,3774
587725039016149092,original,3775
587725039016280105,original,3776
587725039016280152,original,3777
587725039016345749,original,3778
587725039016476731,original,3779
587725039016542307,original,3780
587725039016542322,original,3781
587725039016607872,original,3782
587725039016607881,original,3783
587725039016607908,original,3784
587725039016607958,original,3785
587725039016673423,original,3786
587725039016673450,original,3787
587725039016804480,original,3788
587725039016804517,original,3789
587725039016870050,original,3790
587725039016870082,original,3791
587725039016870108,original,3792
587725039016935493,original,3793
587725039016935507,original,3794
587725039017001056,original,3795
587725039017001063,original,3796
587725039017001074,original,3797
587725039017001094,original,3798
587725039017001114,original,3799
587725039017066617,original,3800
587725039017066646,original,3801
587725039017066744,original,3802
587725039017132106,original,3803
587725039017132135,original,3804
587725039017132169,original,3805
587725039017197738,original,3806
587725039017263217,original,3807
587725039017328775,original,3808
587725039017328812,original,3809
587725039017328814,original,3810
587725039017394321,original,3811
587725039017459859,original,3812
587725039017590848,original,3813
587725039017590904,original,3814
587725039017590973,original,3815
587725039017656466,original,3816
587725039017656481,original,3817
587725039017656487,original,3818
587725039017721914,original,3819
587725039017787395,original,3820
587725039017787490,original,3821
587725039017787517,original,3822
587725039017787527,original,3823
587725039018049641,original,3824
587725039018049658,original,3825
587725039018115129,original,3826
587725039018311737,original,3827
587725039018311866,original,3828
587725039018508373,original,3829
587725039018508443,original,3830
587725039018573881,original,3831
587725039018704913,original,3832
587725039018967117,original,3833
587725039019032678,original,3834
587725039019098232,original,3835
587725039019098262,original,3836
587725039019163756,original,3837
587725039019229289,original,3838
587725039019294836,original,3839
587725039019294859,original,3840
587725039019294878,original,3841
587725039019294904,original,3842
587725039019360403,original,3843
587725039019425854,original,3844
587725039019425938,original,3845
587725039019491473,original,3846
587725039019557013,original,3847
587725039019622536,original,3848
587725039019687971,original,3849
587725039019688039,original,3850
587725039019753558,original,3851
587725039019753569,original,3852
587725039019884655,original,3853
587725039019884682,original,3854
587725039019950218,original,3855
587725039020015713,original,3856
587725039020015730,original,3857
587725039020081243,original,3858
587725039020081283,original,3859
587725039020081304,original,3860
587725039020146853,original,3861
587725039020212274,original,3862
587725039020212363,original,3863
587725039020277922,original,3864
587725039020474484,original,3865
587725039020540073,original,3866
587725039020605554,original,3867
587725039020933165,original,3868
587725039020933276,original,3869
587725039021064309,original,3870
587725039021195377,original,3871
587725039021195396,original,3872
587725039021326421,original,3873
587725039021392005,original,3874
587725039021392027,original,3875
587725039021457454,original,3876
587725039021457506,original,3877
587725039021523048,original,3878
587725039021523052,original,3879
587725039021588563,original,3880
587725039021588597,original,3881
587725039021588612,original,3882
587725039021588624,original,3883
587725039021719753,original,3884
587725039021916298,original,3885
587725039021981761,original,3886
587725039021981804,original,3887
587725039021981900,original,3888
587725039021981901,original,3889
587725039022047292,original,3890
587725039022047317,original,3891
587725039022047380,original,3892
587725039022112901,original,3893
587725039022375062,original,3894
587725039022440659,original,3895
587725039022571691,original,3896
587725039022768172,original,3897
587725039022833793,original,3898
587725039022899325,original,3899
587725039022964787,original,3900
587725039022964846,original,3901
587725039023095999,original,3902
587725039023096009,original,3903
587725039023161350,original,3904
587725039023226974,original,3905
587725039023227036,original,3906
587725039023292660,original,3907
587725039023358034,original,3908
587725039023358078,original,3909
587725039023423502,original,3910
587725039023423623,original,3911
587725039023423635,original,3912
587725039023489236,original,3913
587725039023554765,original,3914
587725039023554781,original,3915
587725039023620198,original,3916
587725039023620253,original,3917
587725039023620261,original,3918
587725039023620262,original,3919
587725039023620272,original,3920
587725039023620278,original,3921
587725039023685774,original,3922
587725039023947910,original,3923
587725039024013441,original,3924
587725039024013510,original,3925
587725039024078875,original,3926
587725039024078967,original,3927
587725039024078970,original,3928
587725039024078976,original,3929
587725039024144469,original,3930
587725039024275632,original,3931
587725039024341148,original,3932
587725039024472164,original,3933
587725039024537709,original,3934
587725039024537738,original,3935
587725039024668679,original,3936
587725039024668769,original,3937
587725039024734338,original,3938
587725039024799959,original,3939
587725039024799970,original,3940
587725039024865318,original,3941
587725039024865470,original,3942
587725039024865495,original,3943
587725039024865509,original,3944
587725039024865546,original,3945
587725039024930937,original,3946
587725039024930963,original,3947
587725039024930971,original,3948
587725039024931011,original,3949
587725039024996479,original,3950
587725039025062098,original,3951
587725039025127566,original,3952
587725039025127571,original,3953
587725039025193064,original,3954
587725039025193207,original,3955
587725039025258588,original,3956
587725039025324121,original,3957
587725039025389708,original,3958
587725039025520791,original,3959
587725039025586305,original,3960
587725039025651854,original,3961
587725039025782908,original,3962
587725039025782948,original,3963
587725039025848456,original,3964
587725039025979476,original,3965
587725039026110540,original,3966
587725039026241683,original,3967
587725039026241686,original,3968
587725039026241719,original,3969
587725039026241745,original,3970
587725039026241750,original,3971
587725039026241778,original,3972
587725039026307211,original,3973
587725039026307236,original,3974
587725039026372762,original,3975
587725039026634901,original,3976
587725039026897115,original,3977
587725039026897128,original,3978
587725039026962554,original,3979
587725039027028170,original,3980
587725039027028178,original,3981
587725039027093754,original,3982
587725039027159258,original,3983
587725039027290345,original,3984
587725039027290346,original,3985
587725039551119456,original,3986
587725039551119521,original,3987
587725039551447156,original,3988
587725039551512638,original,3989
587725039551840406,original,3990
587725039551840425,original,3991
587725039551971496,original,3992
587725039552037010,original,3993
587725039552102473,original,3994
587725039552102532,original,3995
587725039552233654,original,3996
587725039552299113,original,3997
587725039552299151,original,3998
587725039552299154,original,3999
587725039552364619,original,4000
587725039552364624,original,4001
587725039552364715,original,4002
587725039552430229,original,4003
587725039552495814,original,4004
587725039552495842,original,4005
587725039552561266,original,4006
587725039552561273,original,4007
587725039552561282,original,4008
587725039552561298,original,4009
587725039552561316,original,4010
587725039552626814,original,4011
587725039552692337,original,4012
587725039552888917,original,4013
587725039553019974,original,4014
587725039553020009,original,4015
587725039553085576,original,4016
587725039553085597,original,4017
587725039553151069,original,4018
587725039553282147,original,4019
587725039553282194,original,4020
587725039553347599,original,4021
587725039553347646,original,4022
587725039553347709,original,4023
587725039553413234,original,4024
587725039553413257,original,4025
587725039553478741,original,4026
587725039553478779,original,4027
587725039553544246,original,4028
587725039553544283,original,4029
587725039553609895,original,4030
587725039553675402,original,4031
587725039553675422,original,4032
587725039553740888,original,4033
587725039553740968,original,4034
587725039553741016,original,4035
587725039553741033,original,4036
587725039553741038,original,4037
587725039553806460,original,4038
587725039553806544,original,4039
587725039553937568,original,4040
587725039553937618,original,4041
587725039554003139,original,4042
587725039554003152,original,4043
587725039554068598,original,4044
587725039554068625,original,4045
587725039554068634,original,4046
587725039554068691,original,4047
587725039554068710,original,4048
587725039554068717,original,4049
587725039554068740,original,4050
587725039554068776,original,4051
587725039554134024,original,4052
587725039554134104,original,4053
587725039554134126,original,4054
587725039554134148,original,4055
587725039554134166,original,4056
587725039554134194,original,4057
587725039554199700,original,4058
587725039554330745,original,4059
587725039554330788,original,4060
587725039554396229,original,4061
587725039554396283,original,4062
587725039554396292,original,4063
587725039554658461,original,4064
587725039554723954,original,4065
587725039554723966,original,4066
587725039554723979,original,4067
587725039555182708,original,4068
587725039555313758,original,4069
587725039555313771,original,4070
587725039555313797,original,4071
587725039555379313,original,4072
587725039555444790,original,4073
587725039555510439,original,4074
587725039555575968,original,4075
587725039555575977,original,4076
587725039555576023,original,4077
587725039555838050,original,4078
587725039556034675,original,4079
587725039556034682,original,4080
587725039556165734,original,4081
587725039556231263,original,4082
587725039556231301,original,4083
587725039556231330,original,4084
587725039556296812,original,4085
587725039556296821,original,4086
587725039556296826,original,4087
587725039556362415,original,4088
587725039556362420,original,4089
587725039556493361,original,4090
587725039556493362,original,4091
587725039556493463,original,4092
587725039556559004,original,4093
587725039556624565,original,4094
587725039556821093,original,4095
587725039556821207,original,4096
587725039556886688,original,4097
587725039556886694,original,4098
587725039556886701,original,4099
587725039556886738,original,4100
587725039556886776,original,4101
587725039556886783,original,4102
587725039556886789,original,4103
587725039556886790,original,4104
587725039557017704,original,4105
587725039557214361,original,4106
587725039557214415,original,4107
587725039557279917,original,4108
587725039557345431,original,4109
587725039557410942,original,4110
587725039557410957,original,4111
587725039557476363,original,4112
587725039557673122,original,4113
587725039557673187,original,4114
587725039557738686,original,4115
587725039558197379,original,4116
587725039558197389,original,4117
587725039558328507,original,4118
587725039558393896,original,4119
587725039558394010,original,4120
587725039558525036,original,4121
587725039558656124,original,4122
587725039558721645,original,4123
587725039558787241,original,4124
587725039558787249,original,4125
587725039558787268,original,4126
587725039558852780,original,4127
587725039558918324,original,4128
587725039558983822,original,4129
587725039559180448,original,4130
587725039559180510,original,4131
587725039559508130,original,4132
587725039559508180,original,4133
587725039559573634,original,4134
587725039559704619,original,4135
587725039559704709,original,4136
587725039559704741,original,4137
587725039559835793,original,4138
587725039559835824,original,4139
587725039560097996,original,4140
587725039560098002,original,4141
587725039560098059,original,4142
587725039560425634,original,4143
587725039560425684,original,4144
587725039560491033,original,4145
587725039560491203,original,4146
587725039560491214,original,4147
587725039560491265,original,4148
587725039560491279,original,4149
587725039560556697,original,4150
587725039560556750,original,4151
587725039560556795,original,4152
587725039560556798,original,4153
587725039560687742,original,4154
587725039560687775,original,4155
587725039560753289,original,4156
587725039560818826,original,4157
587725039560884369,original,4158
587725039560884399,original,4159
587725039560949969,original,4160
587725039561015456,original,4161
587725039561015492,original,4162
587725039561277607,original,4163
587725039561408575,original,4164
587725039561474253,original,4165
587725039561474278,original,4166
587725039561539698,original,4167
587725039561539800,original,4168
587725039561670798,original,4169
587725039561736290,original,4170
587725039561736359,original,4171
587725039561736365,original,4172
587725039561736435,original,4173
587725039561801815,original,4174
587725039561801949,original,4175
587725039561801995,original,4176
587725039561867368,original,4177
587725039561867396,original,4178
587725039561867437,original,4179
587725039561932879,original,4180
587725039561932880,original,4181
587725039561932939,original,4182
587725039561932959,original,4183
587725039561998362,original,4184
587725039561998499,original,4185
587725039561998528,original,4186
587725039561998565,original,4187
587725039561998566,original,4188
587725039562064025,original,4189
587725039562064047,original,4190
587725039562129546,original,4191
587725039562129566,original,4192
587725039562129615,original,4193
587725039562195062,original,4194
587725039562195126,original,4195
587725039562326221,original,4196
587725039562391715,original,4197
587725039562391763,original,4198
587725039562522794,original,4199
587725039562522796,original,4200
587725039562588247,original,4201
587725039562653882,original,4202
587725039562653896,original,4203
587725039562719371,original,4204
587725039562719382,original,4205
587725039562850472,original,4206
587725039562850481,original,4207
587725039562915854,original,4208
587725039562981543,original,4209
587725039562981562,original,4210
587725039563243734,original,4211
587725039563309219,original,4212
587725039563309264,original,4213
587725039563374743,original,4214
587725039563440143,original,4215
587725039563440213,original,4216
587725039563505699,original,4217
587725039563505880,original,4218
587725039563767951,original,4219
587725039563899054,original,4220
587725039563964596,original,4221
587725039564030047,original,4222
587725039564030085,original,4223
587725039564030185,original,4224
587725039564095615,original,4225
587725039819489359,original,4226
587725039819489424,original,4227
587725040087990329,original,4228
587725040087990339,original,4229
587725040087990412,original,4230
587725040088514729,original,4231
587725040088514737,original,4232
587725040088514738,original,4233
587725040088580250,original,4234
587725040088776798,original,4235
587725040088776861,original,4236
587725040088973374,original,4237
587725040088973399,original,4238
587725040088973407,original,4239
587725040089039046,original,4240
587725040089170103,original,4241
587725040089170120,original,4242
587725040089235580,original,4243
587725040089235589,original,4244
587725040089235600,original,4245
587725040089235606,original,4246
587725040089235629,original,4247
587725040089235662,original,4248
587725040089301061,original,4249
587725040089301073,original,4250
587725040089301085,original,4251
587725040089301156,original,4252
587725040089366621,original,4253
587725040089366645,original,4254
587725040089432161,original,4255
587725040089497679,original,4256
587725040089628793,original,4257
587725040089628803,original,4258
587725040089694299,original,4259
587725040089759752,original,4260
587725040089759828,original,4261
587725040089825292,original,4262
587725040089825423,original,4263
587725040089825440,original,4264
587725040089825448,original,4265
587725040089825453,original,4266
587725040089890911,original,4267
587725040089890957,original,4268
587725040089890968,original,4269
587725040089890969,original,4270
587725040089890978,original,4271
587725040089956358,original,4272
587725040090022008,original,4273
587725040090087485,original,4274
587725040090087530,original,4275
587725040090087538,original,4276
587725040090153097,original,4277
587725040090284138,original,4278
587725040090284157,original,4279
587725040090349695,original,4280
587725040090349697,original,4281
587725040090415169,original,4282
587725040090546261,original,4283
587725040090742995,original,4284
587725040090873976,original,4285
587725040090874047,original,4286
587725040090874081,original,4287
587725040090874088,original,4288
587725040090874109,original,4289
587725040090874178,original,4290
587725040090939482,original,4291
587725040090939483,original,4292
587725040090939486,original,4293
587725040090939564,original,4294
587725040091005055,original,4295
587725040091005141,original,4296
587725040091070658,original,4297
587725040091070665,original,4298
587725040091070730,original,4299
587725040091070753,original,4300
587725040091070758,original,4301
587725040091136085,original,4302
587725040091136092,original,4303
587725040091136123,original,4304
587725040091136135,original,4305
587725040091201658,original,4306
587725040091201663,original,4307
587725040091267185,original,4308
587725040091267186,original,4309
587725040091463750,original,4310
587725040091463752,original,4311
587725040091463869,original,4312
587725040091594887,original,4313
587725040091660370,original,4314
587725040091988188,original,4315
587725040092053619,original,4316
587725040092053650,original,4317
587725040092053673,original,4318
587725040092053712,original,4319
587725040092053716,original,4320
587725040092119193,original,4321
587725040092250278,original,4322
587725040092381332,original,4323
587725040092446735,original,4324
587725040092577901,original,4325
587725040092774589,original,4326
587725040092971115,original,4327
587725040093036670,original,4328
587725040093102227,original,4329
587725040093298701,original,4330
587725040093298792,original,4331
587725040093364341,original,4332
587725040093495411,original,4333
587725040093626503,original,4334
587725040093691997,original,4335
587725040094019819,original,4336
587725040094216210,original,4337
587725040094216329,original,4338
587725040094216368,original,4339
587725040094281880,original,4340
587725040094281910,original,4341
587725040094281940,original,4342
587725040094478435,original,4343
587725040094675012,original,4344
587725040094675034,original,4345
587725040094806240,original,4346
587725040094871717,original,4347
587725040095199409,original,4348
587725040095199432,original,4349
587725040095264960,original,4350
587725040095330473,original,4351
587725040095396049,original,4352
587725040095461576,original,4353
587725040095854623,original,4354
587725040095854753,original,4355
587725040096051428,original,4356
587725040096182430,original,4357
587725040096247948,original,4358
587725040096248034,original,4359
587725040096379048,original,4360
587725040096444676,original,4361
587725040096444678,original,4362
587725040096510231,original,4363
587725040096575543,original,4364
587725040096575673,original,4365
587725040096575737,original,4366
587725040096575756,original,4367
587725040096641055,original,4368
587725040096641181,original,4369
587725040096641247,original,4370
587725040096706577,original,4371
587725040096706721,original,4372
587725040096837657,original,4373
587725040096903403,original,4374
587725040097034423,original,4375
587725040097034424,original,4376
587725040097099789,original,4377
587725040097099800,original,4378
587725040097099803,original,4379
587725040097099842,original,4380
587725040097099991,original,4381
587725040097100024,original,4382
587725040097100040,original,4383
587725040097165427,original,4384
587725040097165463,original,4385
587725040097165552,original,4386
587725040097296542,original,4387
587725040097362059,original,4388
587725040097427551,original,4389
587725040097493111,original,4390
587725040097493233,original,4391
587725040097493283,original,4392
587725040097624234,original,4393
587725040097689674,original,4394
587725040097689768,original,4395
587725040097820837,original,4396
587725040097886271,original,4397
587725040097951843,original,4398
587725040097951871,original,4399
587725040097951879,original,4400
587725040097951920,original,4401
587725040098017335,original,4402
587725040098017437,original,4403
587725040098082972,original,4404
